id, number, label
5695, 0, EASY
5696, 4, EASY
5697, 5, EASY
5698, 4, EASY
5699, 1, EASY
5700, 3, EASY
5701, 8, EASY
5702, 6, EASY
5703, 3, EASY
5704, 9, EASY
5705, 9, EASY
5706, 5, EASY
5707, 9, EASY
5708, 3, EASY
5709, 7, EASY
5710, 8, EASY
5711, 5, EASY
5712, 6, EASY
5713, 4, EASY
5714, 7, HARD
5715, 6, EASY
5716, 2, EASY
5717, 2, EASY
5718, 0, EASY
5719, 9, EASY
5720, 4, EASY
5721, 0, EASY
5722, 1, EASY
5723, 2, EASY
5724, 3, EASY
5725, 4, EASY
5726, 5, EASY
5727, 6, EASY
5728, 7, EASY
5729, 8, EASY
5730, 9, EASY
5731, 0, EASY
5732, 1, EASY
5733, 2, EASY
5734, 3, HARD
5735, 5, EASY
5736, 6, EASY
5737, 0, EASY
5738, 1, EASY
5739, 2, EASY
5740, 3, EASY
5741, 4, EASY
5742, 5, EASY
5743, 6, EASY
5744, 8, EASY
5745, 7, EASY
5746, 1, EASY
5747, 3, EASY
5748, 2, EASY
5749, 8, HARD
5750, 0, EASY
5751, 7, EASY
5752, 5, EASY
5753, 9, EASY
5754, 9, EASY
5755, 6, EASY
5756, 0, EASY
5757, 9, EASY
5758, 4, EASY
5759, 1, EASY
5760, 3, EASY
5761, 2, EASY
5762, 1, EASY
5763, 2, EASY
5764, 3, EASY
5765, 8, EASY
5766, 3, EASY
5767, 2, EASY
5768, 6, EASY
5769, 5, EASY
5770, 6, EASY
5771, 8, EASY
5772, 2, EASY
5773, 7, EASY
5774, 4, EASY
5775, 8, EASY
5776, 1, EASY
5777, 8, EASY
5778, 0, EASY
5779, 5, EASY
5780, 3, EASY
5781, 9, EASY
5782, 4, EASY
5783, 1, EASY
5784, 9, EASY
5785, 2, EASY
5786, 1, EASY
5787, 9, EASY
5788, 6, EASY
5789, 7, EASY
5790, 9, EASY
5791, 0, EASY
5792, 4, EASY
5793, 6, EASY
5794, 1, EASY
5795, 7, EASY
5796, 3, EASY
5797, 8, EASY
5798, 7, EASY
5799, 2, EASY
5800, 9, EASY
5801, 6, EASY
5802, 5, EASY
5803, 8, EASY
5804, 3, EASY
5805, 9, EASY
5806, 0, EASY
5807, 5, EASY
5808, 7, EASY
5809, 1, EASY
5810, 6, EASY
5811, 1, EASY
5812, 0, EASY
5813, 9, EASY
5814, 3, EASY
5815, 3, EASY
5816, 4, EASY
5817, 4, EASY
5818, 0, EASY
5819, 6, EASY
5820, 2, EASY
5821, 5, HARD
5822, 4, EASY
5823, 2, EASY
5824, 3, EASY
5825, 4, EASY
5826, 6, EASY
5827, 0, EASY
5828, 0, EASY
5829, 2, EASY
5830, 0, EASY
5831, 1, EASY
5832, 4, EASY
5833, 5, EASY
5834, 6, EASY
5835, 7, HARD
5836, 8, EASY
5837, 9, EASY
5838, 0, EASY
5839, 1, EASY
5840, 2, EASY
5841, 3, EASY
5842, 4, HARD
5843, 5, EASY
5844, 6, EASY
5845, 7, EASY
5846, 8, EASY
5847, 0, EASY
5848, 1, EASY
5849, 2, EASY
5850, 3, EASY
5851, 4, EASY
5852, 5, EASY
5853, 6, EASY
5854, 7, EASY
5855, 8, EASY
5856, 9, EASY
5857, 8, EASY
5858, 7, EASY
5859, 1, EASY
5860, 3, EASY
5861, 7, EASY
5862, 5, EASY
5863, 2, EASY
5864, 8, EASY
5865, 0, EASY
5866, 7, EASY
5867, 5, EASY
5868, 9, EASY
5869, 9, EASY
5870, 0, EASY
5871, 9, EASY
5872, 1, EASY
5873, 1, EASY
5874, 5, EASY
5875, 8, EASY
5876, 8, EASY
5877, 6, EASY
5878, 3, EASY
5879, 2, EASY
5880, 1, EASY
5881, 8, EASY
5882, 3, EASY
5883, 2, EASY
5884, 6, EASY
5885, 5, EASY
5886, 6, EASY
5887, 7, HARD
5888, 4, HARD
5889, 1, EASY
5890, 0, EASY
5891, 5, HARD
5892, 3, EASY
5893, 1, EASY
5894, 9, EASY
5895, 2, EASY
5896, 1, EASY
5897, 9, EASY
5898, 6, EASY
5899, 0, EASY
5900, 4, EASY
5901, 6, EASY
5902, 1, EASY
5903, 7, EASY
5904, 3, EASY
5905, 8, EASY
5906, 7, EASY
5907, 2, EASY
5908, 9, EASY
5909, 6, EASY
5910, 5, EASY
5911, 8, EASY
5912, 3, HARD
5913, 5, HARD
5914, 7, EASY
5915, 1, EASY
5916, 6, EASY
5917, 1, EASY
5918, 0, EASY
5919, 9, EASY
5920, 6, EASY
5921, 2, EASY
5922, 5, HARD
5923, 4, EASY
5924, 2, EASY
5925, 3, EASY
5926, 4, EASY
5927, 4, EASY
5928, 6, EASY
5929, 0, EASY
5930, 0, EASY
5931, 2, EASY
5932, 0, EASY
5933, 1, EASY
5934, 2, EASY
5935, 3, EASY
5936, 4, HARD
5937, 5, HARD
5938, 6, EASY
5939, 7, EASY
5940, 8, EASY
5941, 9, EASY
5942, 0, EASY
5943, 1, EASY
5944, 2, EASY
5945, 3, EASY
5946, 4, EASY
5947, 5, EASY
5948, 6, EASY
5949, 7, EASY
5950, 8, EASY
5951, 9, EASY
5952, 0, EASY
5953, 1, EASY
5954, 2, EASY
5955, 3, HARD
5956, 4, EASY
5957, 5, EASY
5958, 6, EASY
5959, 7, EASY
5960, 8, EASY
5961, 9, EASY
5962, 8, EASY
5963, 6, EASY
5964, 5, EASY
5965, 0, EASY
5966, 6, EASY
5967, 8, EASY
5968, 9, EASY
5969, 4, EASY
5970, 1, EASY
5971, 9, EASY
5972, 5, HARD
5973, 3, HARD
5974, 0, EASY
5975, 4, EASY
5976, 8, EASY
5977, 9, EASY
5978, 1, EASY
5979, 4, EASY
5980, 0, EASY
5981, 5, HARD
5982, 5, HARD
5983, 2, EASY
5984, 1, EASY
5985, 5, HARD
5986, 4, EASY
5987, 0, EASY
5988, 7, EASY
5989, 6, EASY
5990, 0, EASY
5991, 1, EASY
5992, 7, EASY
5993, 0, EASY
5994, 6, EASY
5995, 8, EASY
5996, 9, EASY
5997, 5, EASY
5998, 1, EASY
5999, 7, EASY
6000, 9, EASY
6001, 8, EASY
6002, 6, EASY
6003, 0, EASY
6004, 8, EASY
6005, 1, EASY
6006, 7, EASY
6007, 7, EASY
6008, 1, EASY
6009, 3, EASY
6010, 2, EASY
6011, 3, EASY
6012, 1, EASY
6013, 4, EASY
6014, 2, EASY
6015, 0, EASY
6016, 0, EASY
6017, 7, EASY
6018, 8, EASY
6019, 4, EASY
6020, 6, EASY
6021, 4, EASY
6022, 9, EASY
6023, 3, EASY
6024, 8, EASY
6025, 4, EASY
6026, 7, EASY
6027, 2, EASY
6028, 5, EASY
6029, 6, EASY
6030, 3, EASY
6031, 6, EASY
6032, 9, EASY
6033, 6, EASY
6034, 3, EASY
6035, 2, HARD
6036, 2, EASY
6037, 4, EASY
6038, 6, EASY
6039, 9, EASY
6040, 0, EASY
6041, 2, EASY
6042, 5, HARD
6043, 5, HARD
6044, 1, EASY
6045, 3, HARD
6046, 3, EASY
6047, 9, EASY
6048, 7, EASY
6049, 8, EASY
6050, 7, EASY
6051, 2, EASY
6052, 2, EASY
6053, 5, EASY
6054, 7, EASY
6055, 9, EASY
6056, 8, EASY
6057, 2, EASY
6058, 1, EASY
6059, 3, HARD
6060, 1, EASY
6061, 3, EASY
6062, 0, EASY
6063, 1, EASY
6064, 2, EASY
6065, 3, HARD
6066, 4, EASY
6067, 5, EASY
6068, 6, EASY
6069, 7, EASY
6070, 8, EASY
6071, 9, HARD
6072, 0, EASY
6073, 1, EASY
6074, 2, EASY
6075, 3, EASY
6076, 4, EASY
6077, 5, EASY
6078, 6, EASY
6079, 7, EASY
6080, 8, EASY
6081, 9, HARD
6082, 0, EASY
6083, 1, EASY
6084, 2, EASY
6085, 3, EASY
6086, 4, EASY
6087, 5, EASY
6088, 6, EASY
6089, 7, EASY
6090, 8, EASY
6091, 9, HARD
6092, 1, EASY
6093, 2, HARD
6094, 6, EASY
6095, 5, EASY
6096, 3, EASY
6097, 0, EASY
6098, 7, EASY
6099, 0, EASY
6100, 4, EASY
6101, 1, EASY
6102, 4, EASY
6103, 3, EASY
6104, 6, EASY
6105, 7, EASY
6106, 2, EASY
6107, 3, EASY
6108, 1, EASY
6109, 2, HARD
6110, 1, EASY
6111, 2, EASY
6112, 9, EASY
6113, 6, EASY
6114, 0, EASY
6115, 1, EASY
6116, 3, EASY
6117, 0, EASY
6118, 2, EASY
6119, 7, EASY
6120, 5, EASY
6121, 7, EASY
6122, 6, EASY
6123, 2, EASY
6124, 9, HARD
6125, 1, EASY
6126, 9, EASY
6127, 0, EASY
6128, 6, EASY
6129, 0, EASY
6130, 6, EASY
6131, 0, EASY
6132, 2, EASY
6133, 0, EASY
6134, 6, EASY
6135, 1, EASY
6136, 5, EASY
6137, 8, EASY
6138, 4, EASY
6139, 3, EASY
6140, 0, EASY
6141, 1, EASY
6142, 5, EASY
6143, 4, EASY
6144, 4, EASY
6145, 8, EASY
6146, 5, EASY
6147, 7, EASY
6148, 5, EASY
6149, 7, EASY
6150, 8, EASY
6151, 3, EASY
6152, 4, EASY
6153, 8, EASY
6154, 8, EASY
6155, 5, EASY
6156, 2, EASY
6157, 9, HARD
6158, 7, EASY
6159, 1, EASY
6160, 3, EASY
6161, 8, EASY
6162, 1, EASY
6163, 0, EASY
6164, 7, EASY
6165, 5, EASY
6166, 9, HARD
6167, 6, EASY
6168, 9, HARD
6169, 4, EASY
6170, 7, EASY
6171, 7, EASY
6172, 9, HARD
6173, 9, HARD
6174, 3, EASY
6175, 4, EASY
6176, 4, EASY
6177, 3, EASY
6178, 8, EASY
6179, 6, EASY
6180, 2, EASY
6181, 0, EASY
6182, 1, EASY
6183, 2, EASY
6184, 3, EASY
6185, 4, EASY
6186, 5, EASY
6187, 6, EASY
6188, 7, EASY
6189, 8, EASY
6190, 9, EASY
6191, 0, EASY
6192, 1, EASY
6193, 2, EASY
6194, 3, EASY
6195, 4, EASY
6196, 5, EASY
6197, 6, EASY
6198, 7, EASY
6199, 8, EASY
6200, 9, EASY
6201, 0, EASY
6202, 1, EASY
6203, 2, EASY
6204, 3, EASY
6205, 4, EASY
6206, 5, EASY
6207, 6, EASY
6208, 7, EASY
6209, 8, EASY
6210, 9, EASY
6211, 0, EASY
6212, 8, EASY
6213, 3, EASY
6214, 9, EASY
6215, 5, EASY
6216, 5, EASY
6217, 2, EASY
6218, 6, EASY
6219, 8, EASY
6220, 4, EASY
6221, 9, EASY
6222, 1, EASY
6223, 7, EASY
6224, 1, EASY
6225, 2, EASY
6226, 3, EASY
6227, 5, EASY
6228, 9, EASY
6229, 6, EASY
6230, 9, EASY
6231, 1, EASY
6232, 1, EASY
6233, 1, EASY
6234, 2, EASY
6235, 9, EASY
6236, 5, EASY
6237, 6, EASY
6238, 8, EASY
6239, 1, EASY
6240, 2, EASY
6241, 0, EASY
6242, 7, EASY
6243, 7, EASY
6244, 5, EASY
6245, 8, EASY
6246, 2, EASY
6247, 9, EASY
6248, 8, EASY
6249, 9, EASY
6250, 0, EASY
6251, 4, EASY
6252, 6, EASY
6253, 7, EASY
6254, 1, EASY
6255, 3, EASY
6256, 4, EASY
6257, 5, EASY
6258, 6, EASY
6259, 0, EASY
6260, 3, EASY
6261, 6, EASY
6262, 8, EASY
6263, 7, EASY
6264, 0, EASY
6265, 4, EASY
6266, 2, EASY
6267, 7, EASY
6268, 4, EASY
6269, 7, EASY
6270, 5, EASY
6271, 4, EASY
6272, 3, EASY
6273, 4, EASY
6274, 2, EASY
6275, 8, EASY
6276, 1, EASY
6277, 5, EASY
6278, 1, EASY
6279, 2, EASY
6280, 0, EASY
6281, 2, EASY
6282, 5, EASY
6283, 6, EASY
6284, 4, EASY
6285, 3, EASY
6286, 0, EASY
6287, 0, EASY
6288, 0, EASY
6289, 3, EASY
6290, 3, EASY
6291, 5, EASY
6292, 7, EASY
6293, 0, EASY
6294, 6, EASY
6295, 4, EASY
6296, 8, EASY
6297, 8, EASY
6298, 6, EASY
6299, 3, EASY
6300, 4, EASY
6301, 6, EASY
6302, 9, EASY
6303, 9, EASY
6304, 8, EASY
6305, 2, EASY
6306, 7, EASY
6307, 7, EASY
6308, 1, EASY
6309, 0, EASY
6310, 1, EASY
6311, 2, EASY
6312, 3, EASY
6313, 4, EASY
6314, 5, EASY
6315, 6, EASY
6316, 7, EASY
6317, 8, EASY
6318, 9, EASY
6319, 0, EASY
6320, 1, EASY
6321, 2, EASY
6322, 3, EASY
6323, 4, EASY
6324, 5, EASY
6325, 6, EASY
6326, 7, EASY
6327, 8, EASY
6328, 0, EASY
6329, 1, EASY
6330, 2, EASY
6331, 3, EASY
6332, 4, EASY
6333, 5, EASY
6334, 6, EASY
6335, 7, EASY
6336, 8, EASY
6337, 2, EASY
6338, 1, EASY
6339, 7, EASY
6340, 2, EASY
6341, 5, EASY
6342, 0, EASY
6343, 8, EASY
6344, 0, EASY
6345, 2, EASY
6346, 7, EASY
6347, 8, HARD
6348, 8, EASY
6349, 3, EASY
6350, 6, EASY
6351, 0, EASY
6352, 2, EASY
6353, 7, EASY
6354, 6, EASY
6355, 6, EASY
6356, 1, EASY
6357, 2, EASY
6358, 8, EASY
6359, 8, EASY
6360, 7, EASY
6361, 7, EASY
6362, 4, EASY
6363, 7, EASY
6364, 7, EASY
6365, 3, EASY
6366, 7, EASY
6367, 4, EASY
6368, 5, EASY
6369, 4, EASY
6370, 3, EASY
6371, 3, EASY
6372, 8, EASY
6373, 4, EASY
6374, 1, EASY
6375, 1, EASY
6376, 9, EASY
6377, 7, EASY
6378, 4, EASY
6379, 3, EASY
6380, 7, EASY
6381, 3, EASY
6382, 3, EASY
6383, 0, EASY
6384, 2, EASY
6385, 5, EASY
6386, 5, EASY
6387, 6, EASY
6388, 6, EASY
6389, 3, EASY
6390, 5, EASY
6391, 2, HARD
6392, 5, EASY
6393, 9, EASY
6394, 9, EASY
6395, 8, EASY
6396, 4, EASY
6397, 1, EASY
6398, 0, EASY
6399, 6, EASY
6400, 0, EASY
6401, 9, EASY
6402, 6, EASY
6403, 8, EASY
6404, 8, EASY
6405, 5, EASY
6406, 6, EASY
6407, 1, EASY
6408, 1, EASY
6409, 9, EASY
6410, 8, EASY
6411, 9, EASY
6412, 2, EASY
6413, 3, EASY
6414, 5, EASY
6415, 5, EASY
6416, 9, EASY
6417, 4, EASY
6418, 2, EASY
6419, 1, EASY
6420, 9, EASY
6421, 3, HARD
6422, 9, EASY
6423, 2, EASY
6424, 0, EASY
6425, 6, HARD
6426, 0, HARD
6427, 4, EASY
6428, 0, EASY
6429, 0, EASY
6430, 1, EASY
6431, 2, EASY
6432, 3, EASY
6433, 4, EASY
6434, 7, EASY
6435, 8, EASY
6436, 9, EASY
6437, 0, EASY
6438, 1, EASY
6439, 2, EASY
6440, 3, EASY
6441, 7, EASY
6442, 8, EASY
6443, 9, EASY
6444, 0, EASY
6445, 1, EASY
6446, 2, EASY
6447, 3, EASY
6448, 4, EASY
6449, 7, EASY
6450, 8, EASY
6451, 9, EASY
6452, 7, EASY
6453, 3, EASY
6454, 0, EASY
6455, 3, EASY
6456, 1, EASY
6457, 8, EASY
6458, 7, EASY
6459, 6, EASY
6460, 4, EASY
6461, 0, EASY
6462, 2, EASY
6463, 6, EASY
6464, 8, EASY
6465, 3, EASY
6466, 2, EASY
6467, 8, EASY
6468, 1, EASY
6469, 2, EASY
6470, 0, EASY
6471, 7, EASY
6472, 1, EASY
6473, 0, EASY
6474, 4, EASY
6475, 4, EASY
6476, 5, EASY
6477, 8, EASY
6478, 0, EASY
6479, 6, EASY
6480, 2, HARD
6481, 3, EASY
6482, 1, EASY
6483, 5, EASY
6484, 1, EASY
6485, 8, EASY
6486, 5, EASY
6487, 9, EASY
6488, 4, EASY
6489, 0, EASY
6490, 7, EASY
6491, 5, EASY
6492, 8, EASY
6493, 8, EASY
6494, 3, EASY
6495, 8, EASY
6496, 9, EASY
6497, 2, EASY
6498, 6, EASY
6499, 2, EASY
6500, 5, EASY
6501, 3, EASY
6502, 1, EASY
6503, 7, EASY
6504, 3, EASY
6505, 9, HARD
6506, 1, EASY
6507, 9, EASY
6508, 9, EASY
6509, 6, EASY
6510, 0, EASY
6511, 3, EASY
6512, 9, EASY
6513, 2, EASY
6514, 8, EASY
6515, 1, EASY
6516, 4, EASY
6517, 3, EASY
6518, 5, EASY
6519, 2, EASY
6520, 9, EASY
6521, 2, EASY
6522, 5, EASY
6523, 8, EASY
6524, 9, EASY
6525, 5, EASY
6526, 0, EASY
6527, 1, EASY
6528, 2, EASY
6529, 4, EASY
6530, 5, EASY
6531, 6, EASY
6532, 0, HARD
6533, 1, EASY
6534, 2, EASY
6535, 3, EASY
6536, 4, EASY
6537, 5, EASY
6538, 6, EASY
6539, 7, EASY
6540, 1, EASY
6541, 2, EASY
6542, 3, EASY
6543, 4, EASY
6544, 5, EASY
6545, 1, EASY
6546, 0, EASY
6547, 4, EASY
6548, 5, EASY
6549, 6, EASY
6550, 6, EASY
6551, 3, EASY
6552, 4, EASY
6553, 4, EASY
6554, 2, EASY
6555, 8, HARD
6556, 1, EASY
6557, 0, EASY
6558, 6, EASY
6559, 4, EASY
6560, 9, HARD
6561, 7, EASY
6562, 2, EASY
6563, 3, EASY
6564, 3, EASY
6565, 9, EASY
6566, 2, EASY
6567, 0, EASY
6568, 9, HARD
6569, 3, HARD
6570, 3, EASY
6571, 9, HARD
6572, 1, EASY
6573, 5, EASY
6574, 2, HARD
6575, 3, EASY
6576, 7, HARD
6577, 7, HARD
6578, 8, HARD
6579, 4, EASY
6580, 0, EASY
6581, 2, EASY
6582, 4, EASY
6583, 0, EASY
6584, 2, EASY
6585, 4, EASY
6586, 7, EASY
6587, 8, EASY
6588, 0, EASY
6589, 7, EASY
6590, 0, EASY
6591, 6, EASY
6592, 9, EASY
6593, 3, EASY
6594, 2, EASY
6595, 8, EASY
6596, 6, EASY
6597, 0, HARD
6598, 5, HARD
6599, 7, EASY
6600, 5, EASY
6601, 1, EASY
6602, 0, EASY
6603, 8, HARD
6604, 1, EASY
6605, 6, EASY
6606, 7, EASY
6607, 2, EASY
6608, 9, HARD
6609, 7, EASY
6610, 9, EASY
6611, 5, EASY
6612, 8, EASY
6613, 6, EASY
6614, 2, EASY
6615, 6, EASY
6616, 2, EASY
6617, 8, EASY
6618, 1, EASY
6619, 7, EASY
6620, 5, EASY
6621, 0, EASY
6622, 1, EASY
6623, 1, EASY
6624, 3, EASY
6625, 8, HARD
6626, 4, EASY
6627, 9, EASY
6628, 1, EASY
6629, 8, EASY
6630, 6, EASY
6631, 8, EASY
6632, 9, HARD
6633, 0, EASY
6634, 1, EASY
6635, 2, EASY
6636, 3, EASY
6637, 4, EASY
6638, 5, EASY
6639, 6, EASY
6640, 7, EASY
6641, 8, HARD
6642, 9, HARD
6643, 0, HARD
6644, 1, EASY
6645, 2, EASY
6646, 3, EASY
6647, 4, EASY
6648, 7, EASY
6649, 8, EASY
6650, 9, EASY
6651, 0, HARD
6652, 1, EASY
6653, 7, EASY
6654, 8, EASY
6655, 9, EASY
6656, 9, EASY
6657, 8, HARD
6658, 9, EASY
6659, 8, EASY
6660, 4, EASY
6661, 1, EASY
6662, 7, EASY
6663, 7, EASY
6664, 3, EASY
6665, 3, EASY
6666, 7, EASY
6667, 6, EASY
6668, 6, EASY
6669, 6, EASY
6670, 1, EASY
6671, 9, EASY
6672, 0, EASY
6673, 1, EASY
6674, 7, EASY
6675, 6, EASY
6676, 3, EASY
6677, 2, EASY
6678, 1, EASY
6679, 7, EASY
6680, 1, EASY
6681, 3, EASY
6682, 9, EASY
6683, 1, EASY
6684, 7, EASY
6685, 6, EASY
6686, 8, EASY
6687, 4, EASY
6688, 1, EASY
6689, 4, EASY
6690, 3, EASY
6691, 6, EASY
6692, 9, EASY
6693, 6, EASY
6694, 1, EASY
6695, 4, EASY
6696, 4, EASY
6697, 7, EASY
6698, 2, EASY
6699, 4, EASY
6700, 4, EASY
6701, 0, EASY
6702, 1, EASY
6703, 2, EASY
6704, 3, EASY
6705, 4, EASY
6706, 5, EASY
6707, 6, EASY
6708, 7, EASY
6709, 8, EASY
6710, 9, EASY
6711, 0, EASY
6712, 1, EASY
6713, 2, EASY
6714, 3, EASY
6715, 4, EASY
6716, 5, EASY
6717, 6, EASY
6718, 9, EASY
6719, 0, EASY
6720, 1, EASY
6721, 2, HARD
6722, 3, EASY
6723, 4, EASY
6724, 7, EASY
6725, 8, EASY
6726, 1, EASY
6727, 3, EASY
6728, 5, EASY
6729, 1, EASY
6730, 7, EASY
6731, 7, EASY
6732, 2, EASY
6733, 1, EASY
6734, 4, EASY
6735, 8, EASY
6736, 3, EASY
6737, 4, EASY
6738, 4, EASY
6739, 3, EASY
6740, 9, HARD
6741, 7, EASY
6742, 4, EASY
6743, 1, EASY
6744, 2, HARD
6745, 3, EASY
6746, 5, HARD
6747, 9, EASY
6748, 1, EASY
6749, 6, EASY
6750, 0, EASY
6751, 1, EASY
6752, 0, EASY
6753, 0, EASY
6754, 2, EASY
6755, 8, HARD
6756, 7, EASY
6757, 1, EASY
6758, 1, EASY
6759, 4, EASY
6760, 0, EASY
6761, 4, EASY
6762, 7, EASY
6763, 3, EASY
6764, 6, EASY
6765, 8, EASY
6766, 0, EASY
6767, 3, EASY
6768, 7, EASY
6769, 4, EASY
6770, 0, EASY
6771, 6, EASY
6772, 9, EASY
6773, 2, EASY
6774, 6, EASY
6775, 5, HARD
6776, 8, EASY
6777, 6, EASY
6778, 9, EASY
6779, 0, EASY
6780, 4, EASY
6781, 0, EASY
6782, 6, EASY
6783, 1, EASY
6784, 9, EASY
6785, 2, HARD
6786, 0, EASY
6787, 9, EASY
6788, 5, EASY
6789, 1, EASY
6790, 3, EASY
6791, 7, EASY
6792, 6, EASY
6793, 9, EASY
6794, 3, EASY
6795, 0, EASY
6796, 2, EASY
6797, 2, EASY
6798, 0, EASY
6799, 1, EASY
6800, 2, EASY
6801, 3, EASY
6802, 4, EASY
6803, 5, EASY
6804, 6, EASY
6805, 7, EASY
6806, 8, EASY
6807, 9, EASY
6808, 0, EASY
6809, 1, EASY
6810, 2, EASY
6811, 3, EASY
6812, 4, EASY
6813, 5, EASY
6814, 6, EASY
6815, 7, EASY
6816, 8, EASY
6817, 9, HARD
6818, 0, EASY
6819, 1, EASY
6820, 2, EASY
6821, 3, EASY
6822, 4, EASY
6823, 5, EASY
6824, 6, EASY
6825, 7, EASY
6826, 8, EASY
6827, 9, EASY
6828, 2, EASY
6829, 1, EASY
6830, 7, EASY
6831, 2, EASY
6832, 5, EASY
6833, 0, EASY
6834, 8, EASY
6835, 0, EASY
6836, 2, EASY
6837, 7, EASY
6838, 8, EASY
6839, 8, EASY
6840, 3, EASY
6841, 0, EASY
6842, 6, EASY
6843, 0, EASY
6844, 2, EASY
6845, 7, EASY
6846, 6, EASY
6847, 6, HARD
6848, 1, EASY
6849, 2, EASY
6850, 8, EASY
6851, 8, EASY
6852, 7, EASY
6853, 7, EASY
6854, 4, EASY
6855, 7, EASY
6856, 7, EASY
6857, 3, EASY
6858, 7, EASY
6859, 4, EASY
6860, 5, EASY
6861, 4, EASY
6862, 3, EASY
6863, 3, EASY
6864, 8, EASY
6865, 4, EASY
6866, 5, EASY
6867, 4, EASY
6868, 1, EASY
6869, 1, EASY
6870, 9, EASY
6871, 7, EASY
6872, 4, EASY
6873, 3, EASY
6874, 7, EASY
6875, 3, EASY
6876, 3, EASY
6877, 0, EASY
6878, 2, EASY
6879, 5, EASY
6880, 5, EASY
6881, 6, EASY
6882, 3, EASY
6883, 1, EASY
6884, 5, EASY
6885, 2, EASY
6886, 5, EASY
6887, 9, EASY
6888, 9, EASY
6889, 8, EASY
6890, 4, EASY
6891, 1, EASY
6892, 0, EASY
6893, 6, EASY
6894, 0, EASY
6895, 9, EASY
6896, 6, EASY
6897, 8, EASY
6898, 8, EASY
6899, 5, EASY
6900, 6, EASY
6901, 1, EASY
6902, 1, EASY
6903, 9, EASY
6904, 8, EASY
6905, 9, EASY
6906, 2, EASY
6907, 3, EASY
6908, 5, EASY
6909, 5, EASY
6910, 9, EASY
6911, 4, EASY
6912, 2, EASY
6913, 1, EASY
6914, 9, EASY
6915, 4, EASY
6916, 9, EASY
6917, 1, EASY
6918, 3, EASY
6919, 9, EASY
6920, 2, EASY
6921, 0, EASY
6922, 6, EASY
6923, 0, EASY
6924, 4, EASY
6925, 0, EASY
6926, 6, HARD
6927, 0, EASY
6928, 1, EASY
6929, 2, EASY
6930, 3, EASY
6931, 4, EASY
6932, 5, EASY
6933, 6, EASY
6934, 7, EASY
6935, 8, EASY
6936, 9, EASY
6937, 0, EASY
6938, 1, EASY
6939, 2, EASY
6940, 3, EASY
6941, 4, EASY
6942, 5, EASY
6943, 6, EASY
6944, 7, EASY
6945, 8, EASY
6946, 9, EASY
6947, 0, EASY
6948, 1, EASY
6949, 2, EASY
6950, 3, EASY
6951, 4, EASY
6952, 5, EASY
6953, 6, EASY
6954, 7, EASY
6955, 8, EASY
6956, 9, EASY
6957, 3, EASY
6958, 8, EASY
6959, 0, EASY
6960, 7, EASY
6961, 1, EASY
6962, 0, EASY
6963, 7, EASY
6964, 5, EASY
6965, 5, EASY
6966, 6, EASY
6967, 9, EASY
6968, 0, EASY
6969, 1, EASY
6970, 0, EASY
6971, 0, EASY
6972, 8, EASY
6973, 3, EASY
6974, 4, EASY
6975, 3, EASY
6976, 1, EASY
6977, 5, EASY
6978, 0, EASY
6979, 0, EASY
6980, 9, EASY
6981, 5, HARD
6982, 3, EASY
6983, 4, EASY
6984, 9, EASY
6985, 3, EASY
6986, 7, EASY
6987, 6, EASY
6988, 9, EASY
6989, 2, EASY
6990, 4, EASY
6991, 5, EASY
6992, 7, EASY
6993, 2, EASY
6994, 6, EASY
6995, 4, EASY
6996, 9, EASY
6997, 4, EASY
6998, 9, EASY
6999, 4, EASY
7000, 1, EASY
7001, 2, EASY
7002, 2, EASY
7003, 5, EASY
7004, 8, EASY
7005, 1, EASY
7006, 3, EASY
7007, 2, EASY
7008, 9, EASY
7009, 4, EASY
7010, 3, EASY
7011, 8, EASY
7012, 2, EASY
7013, 2, EASY
7014, 1, EASY
7015, 2, EASY
7016, 8, EASY
7017, 6, EASY
7018, 5, EASY
7019, 1, EASY
7020, 6, EASY
7021, 7, EASY
7022, 2, EASY
7023, 1, EASY
7024, 3, EASY
7025, 9, EASY
7026, 3, EASY
7027, 8, EASY
7028, 7, EASY
7029, 5, EASY
7030, 7, EASY
7031, 0, EASY
7032, 7, EASY
7033, 4, EASY
7034, 8, EASY
7035, 8, EASY
7036, 5, EASY
7037, 0, EASY
7038, 6, EASY
7039, 6, EASY
7040, 3, EASY
7041, 7, EASY
7042, 6, EASY
7043, 9, EASY
7044, 9, EASY
7045, 4, EASY
7046, 8, EASY
7047, 4, EASY
7048, 1, EASY
7049, 0, EASY
7050, 6, EASY
7051, 6, EASY
7052, 0, EASY
7053, 1, EASY
7054, 2, EASY
7055, 3, EASY
7056, 4, EASY
7057, 5, EASY
7058, 6, EASY
7059, 7, EASY
7060, 8, EASY
7061, 9, EASY
7062, 0, EASY
7063, 1, EASY
7064, 2, EASY
7065, 3, EASY
7066, 4, EASY
7067, 5, EASY
7068, 6, EASY
7069, 7, EASY
7070, 8, EASY
7071, 9, EASY
7072, 0, EASY
7073, 1, EASY
7074, 2, EASY
7075, 3, EASY
7076, 4, EASY
7077, 5, EASY
7078, 6, EASY
7079, 7, EASY
7080, 8, EASY
7081, 9, EASY
7082, 7, EASY
7083, 4, EASY
7084, 0, EASY
7085, 4, EASY
7086, 0, EASY
7087, 1, EASY
7088, 7, EASY
7089, 9, EASY
7090, 5, EASY
7091, 1, EASY
7092, 4, EASY
7093, 2, EASY
